timestamp, index, uuid, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/03 21:54:40.548, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 58.93 W
2026/08/03 21:55:10.549, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 110.09 W
2026/08/03 21:55:10.582, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 112.48 W
2026/08/03 21:55:10.585, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 116.48 W
2026/08/03 21:55:10.587, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 102.01 W
2026/08/03 21:55:10.590, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 111.08 W
2026/08/03 21:55:10.592, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 59.13 W
2026/08/03 21:55:40.592, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 110.30 W
2026/08/03 21:55:40.626, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 112.38 W
2026/08/03 21:55:40.654, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 115.09 W
2026/08/03 21:55:40.659, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 102.01 W
2026/08/03 21:55:40.664, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 111.08 W
2026/08/03 21:55:40.669, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 59.04 W
2026/08/03 21:56:10.670, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 110.30 W
2026/08/03 21:56:10.675, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 112.78 W
2026/08/03 21:56:10.679, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 115.29 W
2026/08/03 21:56:10.685, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 102.11 W
2026/08/03 21:56:10.689, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 111.28 W
2026/08/03 21:56:10.691, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 59.14 W
2026/08/03 21:56:40.691, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 110.19 W
2026/08/03 21:56:40.694, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 112.67 W
2026/08/03 21:56:40.711, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 115.13 W
2026/08/03 21:56:40.744, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 102.11 W
2026/08/03 21:56:40.747, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 111.25 W
2026/08/03 21:56:40.780, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 59.06 W
2026/08/03 21:57:10.781, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 110.40 W
2026/08/03 21:57:10.783, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 112.78 W
2026/08/03 21:57:10.832, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 115.39 W
2026/08/03 21:57:10.854, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 102.12 W
2026/08/03 21:57:10.857, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 111.34 W
2026/08/03 21:57:10.860, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 58.76 W
2026/08/03 21:57:40.861, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 110.40 W
2026/08/03 21:57:40.863, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 112.98 W
2026/08/03 21:57:40.885, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 116.87 W
2026/08/03 21:57:40.888, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 102.32 W
2026/08/03 21:57:40.890, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 111.45 W
2026/08/03 21:57:40.893, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 59.25 W
2026/08/03 21:58:10.894, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 110.30 W
2026/08/03 21:58:10.929, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 112.57 W
2026/08/03 21:58:10.934, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 115.29 W
2026/08/03 21:58:10.940, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 102.23 W
2026/08/03 21:58:10.949, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 111.45 W
2026/08/03 21:58:10.953, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 59.25 W
2026/08/03 21:58:40.955, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 106.42 W
2026/08/03 21:58:40.989, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 108.30 W
2026/08/03 21:58:41.055, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 109.94 W
2026/08/03 21:58:41.077, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 99.29 W
2026/08/03 21:58:41.083, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 106.91 W
2026/08/03 21:58:41.089, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 57.86 W
2026/08/03 21:59:11.090, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 99.54 W
2026/08/03 21:59:11.092, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 101.76 W
2026/08/03 21:59:11.096, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 101.22 W
2026/08/03 21:59:11.101, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 95.27 W
2026/08/03 21:59:11.104, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 99.96 W
2026/08/03 21:59:11.109, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 0 %, 0 %, 4 MiB, 81920 MiB, 57.11 W
2026/08/03 21:59:41.110, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.97 W
2026/08/03 21:59:41.144, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 98.75 W
2026/08/03 21:59:41.210, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 96.60 W
2026/08/03 21:59:41.215, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 93.52 W
2026/08/03 21:59:41.224, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 97.51 W
2026/08/03 21:59:41.229, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 100 %, 93 %, 14663 MiB, 81920 MiB, 300.59 W
2026/08/03 22:00:11.231, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.97 W
2026/08/03 22:00:11.233, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 99.29 W
2026/08/03 22:00:11.239, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 96.32 W
2026/08/03 22:00:11.243, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 93.63 W
2026/08/03 22:00:11.251, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 97.12 W
2026/08/03 22:00:11.257, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 92 %, 79 %, 14663 MiB, 81920 MiB, 300.60 W
2026/08/03 22:00:41.258, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.41 W
2026/08/03 22:00:41.295, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 98.59 W
2026/08/03 22:00:41.329, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 95.89 W
2026/08/03 22:00:41.334, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 93.43 W
2026/08/03 22:00:41.338, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 96.93 W
2026/08/03 22:00:41.342, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 91 %, 73 %, 14663 MiB, 81920 MiB, 292.98 W
2026/08/03 22:01:11.343, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.90 W
2026/08/03 22:01:11.345, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 96.53 W
2026/08/03 22:01:11.390, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 94.62 W
2026/08/03 22:01:11.394, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.75 W
2026/08/03 22:01:11.398, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 96.13 W
2026/08/03 22:01:11.401, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 92 %, 78 %, 14663 MiB, 81920 MiB, 300.98 W
2026/08/03 22:01:41.403, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 94.56 W
2026/08/03 22:01:41.436, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 95.57 W
2026/08/03 22:01:41.459, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 93.46 W
2026/08/03 22:01:41.461, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 90.97 W
2026/08/03 22:01:41.463, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 95.07 W
2026/08/03 22:01:41.465, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 100 %, 92 %, 14663 MiB, 81920 MiB, 300.88 W
2026/08/03 22:02:11.466, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 94.11 W
2026/08/03 22:02:11.500, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 94.65 W
2026/08/03 22:02:11.503, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 92.35 W
2026/08/03 22:02:11.505, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 90.33 W
2026/08/03 22:02:11.507, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 93.17 W
2026/08/03 22:02:11.509, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 100 %, 92 %, 14663 MiB, 81920 MiB, 298.19 W
2026/08/03 22:02:41.510, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 93.49 W
2026/08/03 22:02:41.545, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 94.26 W
2026/08/03 22:02:41.596, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 91.95 W
2026/08/03 22:02:41.604, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 89.97 W
2026/08/03 22:02:41.608, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.55 W
2026/08/03 22:02:41.612, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 100 %, 91 %, 14663 MiB, 81920 MiB, 307.33 W
2026/08/03 22:03:11.613, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.45 W
2026/08/03 22:03:11.615, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.86 W
2026/08/03 22:03:11.660, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 91.35 W
2026/08/03 22:03:11.664, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.89 W
2026/08/03 22:03:11.668, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.55 W
2026/08/03 22:03:11.671, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 95 %, 85 %, 14663 MiB, 81920 MiB, 307.91 W
2026/08/03 22:03:41.672, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.58 W
2026/08/03 22:03:41.674, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.96 W
2026/08/03 22:03:41.707, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 91.06 W
2026/08/03 22:03:41.711, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.80 W
2026/08/03 22:03:41.715, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 22:03:41.718, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 100 %, 93 %, 14663 MiB, 81920 MiB, 295.85 W
2026/08/03 22:04:11.719, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 22:04:11.753, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.96 W
2026/08/03 22:04:11.757, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.77 W
2026/08/03 22:04:11.761, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 22:04:11.765, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.00 W
2026/08/03 22:04:11.768, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 92 %, 78 %, 14663 MiB, 81920 MiB, 298.09 W
2026/08/03 22:04:41.769, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.45 W
2026/08/03 22:04:41.802, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 22:04:41.805, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.87 W
2026/08/03 22:04:41.807, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 22:04:41.809, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:04:41.811, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 100 %, 93 %, 14663 MiB, 81920 MiB, 297.02 W
2026/08/03 22:05:11.812, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 22:05:11.829, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:05:11.831, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.58 W
2026/08/03 22:05:11.833, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:05:11.835, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 22:05:11.837, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 92 %, 70 %, 14663 MiB, 81920 MiB, 293.80 W
2026/08/03 22:05:41.838, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 22:05:41.840, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 22:05:41.890, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:05:41.893, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:05:41.895, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 22:05:41.897, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 100 %, 93 %, 14663 MiB, 81920 MiB, 303.83 W
2026/08/03 22:06:11.898, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.88 W
2026/08/03 22:06:11.915, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:06:11.917, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:06:11.951, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:06:11.957, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 22:06:11.959, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 95 %, 74 %, 14663 MiB, 81920 MiB, 305.67 W
2026/08/03 22:06:41.960, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.31 W
2026/08/03 22:06:41.984, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.60 W
2026/08/03 22:06:41.988, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:06:41.992, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:06:41.996, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 22:06:42.000, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 92 %, 80 %, 14663 MiB, 81920 MiB, 297.31 W
2026/08/03 22:07:12.001, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.04 W
2026/08/03 22:07:12.003, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.38 W
2026/08/03 22:07:12.052, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:07:12.056, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:07:12.060, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:07:12.063, 5, GPU-0b53b8fd-5fd2-c754-9034-cad22002da1e, 100 %, 93 %, 14663 MiB, 81920 MiB, 301.60 W
2026/08/03 22:07:42.064, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.06 W
2026/08/03 22:07:42.098, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.86 W
2026/08/03 22:07:42.101, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
